Time,bitbay,bitfinex,bitstamp,cex.io,coinbase,hitbtc,itbit,kraken,okcoin,others
2017-07-22 14:00:00 UTC,,2798.12049230769,2776.47915682968,2792.22659192201,2767.82830684175,2791.36744186046,2767.85648648649,2777.53956070941,2850.84520710059,2743.1169904494795
2017-07-22 15:00:00 UTC,,2789.06139372822,2769.48869781313,2790.72496466877,2777.72023093073,2791.42069767442,2770.23708333333,2772.24081312412,2848.7531512605,2736.420666565768
2017-07-22 16:00:00 UTC,2779.8125,2826.14397071619,2815.39906097561,2829.26288325243,2816.67790439401,2815.90680851064,2799.92429640718,2817.22343031538,2884.89627240143,2765.1306068870445
2017-07-22 17:00:00 UTC,2795.0,2834.70661236224,2822.75801068091,2838.69606586207,2822.04446821516,2834.52171428571,2799.01233918128,2824.72864330414,2901.53987692308,2778.869246443898
2017-07-22 18:00:00 UTC,2816.38666666667,2817.06666788784,2812.5978136646,2836.00835310559,2813.64120503598,2819.15571428572,2795.45183673469,2818.07012328767,2885.28433179724,2765.8278888085324
2017-07-22 19:00:00 UTC,2827.11,2806.996572674,2800.72619918699,2826.60427570094,2802.55389240506,2809.74045454545,2787.64864197531,2802.57456066946,2875.09583333333,2769.237477390036
2017-07-22 20:00:00 UTC,2791.48,2816.61888205762,2803.9156743421,2826.96522614679,2806.21464458248,2817.44897435897,2793.00327586207,2809.87678912878,2889.94604395604,2767.451545174698
2017-07-22 21:00:00 UTC,2839.95,2837.84300168753,2823.99927556818,2832.978449375,2817.02234285716,2823.40583333333,2800.06564102564,2818.7665686901,2889.51994186047,2769.7524325424383
2017-07-22 22:00:00 UTC,2826.896,2837.80112862696,2822.82249221183,2836.65875823529,2821.73779733334,2837.12,2811.45303030303,2822.29535802469,2882.44706214689,2771.928547298548
2017-07-22 23:00:00 UTC,2820.08,2841.42887892376,2829.07315126051,2830.21031724138,2822.77339708562,2836.09711864407,2812.60574468085,2830.07,2903.15625,2775.7235221323635
2017-07-23 00:00:00 UTC,2831.272,2860.79723636363,2841.50775510204,2844.23049473684,2834.72329875519,2852.06019607843,2817.10070422535,2844.30352871621,2913.65627272727,2731.017880406205
2017-07-23 01:00:00 UTC,,2858.16261398176,2836.91189003437,2852.98620948905,2842.57297459892,2862.13315789474,2819.27543859649,2847.23876807229,2910.21780701755,2789.7749721968858
2017-07-23 02:00:00 UTC,,2823.80978129473,2810.79121546961,2831.54125078534,2816.05195731707,2826.13217391304,2805.40830769231,2816.93346986089,2871.80170588235,2772.342065163856
2017-07-23 03:00:00 UTC,2839.99,2827.95024180121,2813.49708920188,2824.01373837209,2820.21964233577,2825.20036144578,2809.54954545455,2820.27117977528,2872.9444295302,2767.280040037562
2017-07-23 04:00:00 UTC,,2773.14598276886,2773.30818342152,2785.49787466667,2786.02743061772,2773.76503496504,2773.70092307692,2780.46152428058,2850.64163043478,2744.879721373114
2017-07-23 05:00:00 UTC,2837.405,2810.49095182224,2805.36399477806,2804.87506035714,2804.81280531609,2800.96795454545,2791.75214285714,2810.94846627907,2868.65483108108,2760.1485125327918
2017-07-23 06:00:00 UTC,2836.68,2787.62645396503,2782.25229050279,2802.91992802548,2790.01110287303,2783.21867647059,2771.81068965517,2788.47352654868,2848.43591549296,2747.90359013722
2017-07-23 07:00:00 UTC,2789.455,2749.4658831278,2742.52430321593,2767.83776007605,2767.7981648936,2750.64802816901,2747.91714285714,2759.295546875,2795.58755583127,2744.3948644019997
2017-07-23 08:00:00 UTC,2795.96666666667,2735.00826917601,2729.33017175573,2748.77965401235,2750.0944801838,2728.88196078431,2720.55783783784,2744.51944884038,2763.19319587629,2748.538747640908
2017-07-23 09:00:00 UTC,2780.05166666667,2756.09554976083,2747.85151364765,2772.50139731904,2766.88918522266,2754.62456140351,2733.46465909091,2760.60566573817,2778.83304166667,2734.299754916046
2017-07-23 10:00:00 UTC,2760.706,2710.02382038764,2699.35780241936,2736.88721616667,2735.73845936396,2705.51730593607,2712.2588,2719.93742741117,2726.21861581921,2708.157661306624
2017-07-23 11:00:00 UTC,2736.76111111111,2684.47689856734,2674.01370462046,2713.04946106033,2711.16725553756,2680.40967741935,2682.5292,2697.1348060166,2716.55176136363,2694.24228462482
2017-07-23 12:00:00 UTC,2722.21666666667,2710.80952309142,2699.68421917808,2739.40869005376,2714.23604060913,2702.73358208955,2698.78139534884,2709.47143866171,2761.32456621004,2700.794231176874
2017-07-23 13:00:00 UTC,2728.9,2750.99161288142,2739.12953101361,2771.52742,2750.18033309195,2737.60708333333,2737.5426,2746.79309633028,2797.49859447005,2741.090297895476
2017-07-23 14:00:00 UTC,2790.16333333333,2795.39265672776,2790.79570862239,2811.54982402135,2793.72807106598,2792.90373626373,2783.68677777778,2788.53277880659,2846.27682795699,2748.9530660336904
2017-07-23 15:00:00 UTC,2787.92714285714,2782.70968684842,2776.44216475096,2805.77337808219,2787.51258116018,2779.01,2772.89544117647,2786.22008791209,2848.66882352941,2742.46439315752
2017-07-23 16:00:00 UTC,,2772.86525626038,2760.21584388186,2784.45130632411,2780.54830945558,2771.62133333333,2764.43253968254,2778.13228730512,2821.25426086957,2735.984599374164
2017-07-23 17:00:00 UTC,2742.04,2789.08834203072,2774.45706457926,2790.04766263736,2790.95299111112,2783.82313432836,2771.32780487805,2791.72350404858,2833.40413793103,2738.470231360122
2017-07-23 18:00:00 UTC,2744.605,2781.58483983276,2771.64724444445,2791.76262771085,2784.52517675254,2786.81680555556,2767.07166666667,2787.81808294931,2833.396,2735.8374964162235
2017-07-23 19:00:00 UTC,2778.184,2786.69755906086,2769.84327731093,2796.3715609589,2783.58918770582,2786.50678571429,2767.33720588235,2785.56069552239,2837.16266666667,2730.49227674328
2017-07-23 20:00:00 UTC,2806.30833333333,2780.11072945447,2777.74431340873,2797.31943915663,2787.87365517243,2780.15188235294,2772.59791666667,2786.12780794702,2840.16475409836,2728.19192168477
2017-07-23 21:00:00 UTC,2788.384,2779.71540367793,2773.76442105263,2794.40397121212,2781.90516367477,2783.20523809524,2770.1135,2779.75778958785,2831.08810810811,2734.714461997946
2017-07-23 22:00:00 UTC,2772.38875,2741.30273199788,2736.63666666667,2769.01203954249,2742.79285605194,2745.69818181818,2737.92316831683,2748.71326805779,2787.69886178862,2711.3858749735764
2017-07-23 23:00:00 UTC,2810.0,2745.71237768275,2744.60888888889,2777.19874161074,2747.72622980252,2745.53642857143,2750.07288888889,2750.11712776413,2791.74162162162,2705.923618885448
2017-07-24 00:00:00 UTC,2782.37333333333,2751.07402846627,2745.75738386308,2775.22498308824,2750.0167880259,2744.05523809524,2749.26344827586,2754.70002564102,2778.3969117647,2708.349316181822
2017-07-24 01:00:00 UTC,2810.0,2771.00534109295,2765.57876744186,2785.83636413043,2768.59560606061,2770.7503125,2769.35533333333,2770.90894774347,2816.47330985915,2721.308060160786
2017-07-24 02:00:00 UTC,,2774.75662776442,2765.59628571429,2794.80306052632,2771.26310659898,2772.06484848485,2771.61169491525,2777.01847480106,2823.42757281553,2709.493810171278
2017-07-24 03:00:00 UTC,,2763.41441514313,2755.1780726257,2789.59703371428,2768.42315479378,2769.32368421053,2761.74638888889,2769.14562994837,2816.98942528736,2727.7014046036757
2017-07-24 04:00:00 UTC,,2755.10466849744,2746.86459119497,2782.32425405405,2761.11142717497,2760.81176470588,2754.23464285714,2762.66379619566,2797.79420289855,2720.6507332839924
2017-07-24 05:00:00 UTC,2755.0,2729.12498530277,2717.28124056094,2763.69210494506,2740.36609615385,2724.73072463768,2732.27914893617,2737.20031597845,2762.30139896373,2705.1036261667823
2017-07-24 06:00:00 UTC,,2732.41784897026,2724.29764814815,2766.97942689655,2740.14466547726,2725.44740740741,2730.00152173913,2740.03107399103,2758.7005,2709.661308737576
2017-07-24 07:00:00 UTC,2741.00333333333,2734.06726308813,2729.98259090909,2762.5378810219,2744.13352360818,2727.18824324324,2732.18969230769,2748.39175752212,2772.28113207547,2698.9202732253575
2017-07-24 08:00:00 UTC,2779.50333333333,2735.73222106359,2728.91645011601,2759.04066887967,2745.17136227546,2729.7794,2739.65344827586,2744.92678465347,2758.44497584541,2700.20248567098
2017-07-24 09:00:00 UTC,,2762.14377577974,2758.07910714285,2778.47314774775,2766.10600862998,2761.08382716049,2758.08642857143,2763.85732240437,2804.74372549019,2727.8255351981197
2017-07-24 10:00:00 UTC,2798.9775,2757.976812696,2755.86637795276,2764.28894133333,2764.57437429538,2761.33615384615,2754.26959183674,2763.19783820662,2794.65913793104,2724.840993757044
2017-07-24 11:00:00 UTC,2760.0,2766.68053408293,2764.41266435986,2769.79392412281,2770.3483888889,2764.49276595745,2757.65659090909,2770.09713506494,2806.81424870466,2735.5036424630043
2017-07-24 12:00:00 UTC,2798.64333333333,2762.03457142858,2759.9206557377,2772.9069584507,2761.8824858357,2764.64661290323,2749.08315789473,2761.87158333333,2793.09398550725,2732.8925985782157
2017-07-24 13:00:00 UTC,2790.4775,2788.42864364641,2780.77606613455,2788.9549167019,2781.13201553931,2783.34948717949,2774.05691489362,2780.25456849315,2856.80514412417,2745.582705060348
2017-07-24 14:00:00 UTC,2798.33333333333,2794.31301282051,2786.15190529876,2795.87570726257,2784.29828008914,2791.88669642857,2769.53590551181,2789.92814248704,2854.67107279693,2750.072989043132
2017-07-24 15:00:00 UTC,2786.0,2779.00971037213,2770.94045941807,2781.9789619883,2773.42288277513,2780.51825,2756.78695238095,2773.33779047619,2831.92719178082,2724.9099844918574
2017-07-24 16:00:00 UTC,2767.0,2773.77542826551,2765.27884568651,2784.2150776435,2763.83612453533,2777.95789473684,2753.56410714286,2768.47358522727,2841.41565891473,2736.1860789285784
2017-07-24 17:00:00 UTC,,2749.99404234369,2741.9808025248,2780.80537781351,2744.3554048583,2754.36581395349,2743.53359683794,2746.14486998088,2817.09467532467,2725.8592084824313
2017-07-24 18:00:00 UTC,,2740.65401509951,2730.92736666667,2767.5772924,2733.79889025137,2746.18273809524,2731.23416,2735.83954830917,2799.48829268292,2712.6625842949243
2017-07-24 19:00:00 UTC,2798.7925,2757.19217516152,2751.24165322581,2775.70833371428,2750.52642276423,2760.23484375,2749.14468421053,2748.70025757575,2818.08036363636,2720.187859718724
2017-07-24 20:00:00 UTC,2819.83,2770.86382636655,2759.44607692307,2776.81627730061,2763.75156438027,2769.35747474747,2758.91450819673,2761.037004,2842.07879518072,2726.158040793426
2017-07-24 21:00:00 UTC,2819.83,2762.37815384615,2752.2531043956,2771.26770326797,2755.15416856492,2763.39028571429,2752.83823529412,2758.00829042904,2830.98716981132,2680.1801708661483
2017-07-24 22:00:00 UTC,2811.17666666667,2766.47924731183,2754.83638522427,2773.91744011976,2756.05434840426,2771.52070588235,2752.33790697674,2758.17346979866,2825.87267605634,2714.754493473815
2017-07-24 23:00:00 UTC,,2770.31940298508,2751.88382575758,2778.6259265625,2759.5680756396,2773.37185185185,2758.18426229508,2755.75714968154,2833.22602941176,2719.46769296301
2017-07-25 00:00:00 UTC,,2782.81727447216,2768.39056603773,2778.36979857143,2773.70421711901,2779.67433333333,2768.67898550725,2766.41878651686,2859.58357798165,2727.5946385453026
2017-07-25 01:00:00 UTC,,2768.40193236715,2756.10627968338,2772.33484551282,2764.73310598111,2769.62647058824,2762.9784375,2759.82099088146,2847.04111111111,2740.376466954728
2017-07-25 02:00:00 UTC,,2766.24987080104,2755.08081896551,2771.9024816092,2759.60956259428,2766.31595238095,2757.56533333333,2755.38418411552,2847.68058823529,2723.1902789021324
2017-07-25 03:00:00 UTC,,2759.88583333333,2747.07426056338,2773.86371284404,2752.50095375723,2760.72615384615,2750.98074626866,2748.76371201814,2822.73282258065,2718.8705500848023
2017-07-25 04:00:00 UTC,,2768.73456998314,2754.50620967742,2772.3701962536,2759.80326898326,2766.8201754386,2757.92152173913,2756.53359428571,2849.56877777778,2724.1564334858876
2017-07-25 05:00:00 UTC,2792.14833333333,2775.76816037736,2757.82463878327,2776.68182561404,2765.34986512523,2773.1105,2764.25369565217,2762.62994949495,2859.50301886792,2726.8028827013404
2017-07-25 06:00:00 UTC,2763.83058823529,2702.45192203574,2694.48567219153,2723.38353381089,2705.38327138429,2707.01408866995,2704.34218571429,2710.85580036969,2799.77048439183,2693.870896675752
2017-07-25 07:00:00 UTC,2700.0,2663.579081947,2658.63534373196,2674.2751419825,2660.87999584028,2655.65981927711,2657.2221299639,2663.36358055359,2756.89156171285,2651.366411832472
2017-07-25 08:00:00 UTC,2675.0375,2676.52398126464,2678.61632239382,2694.59976532067,2679.40457107844,2673.58305084746,2673.94051470588,2674.14769871044,2777.5927112676,2661.9573980212363
2017-07-25 09:00:00 UTC,2716.025,2667.17024863044,2664.58334641805,2688.82779612188,2674.39376304025,2669.46542168675,2666.83480225989,2669.22024252491,2755.16180487805,2661.7006308098225
2017-07-25 10:00:00 UTC,2666.01,2611.12586495535,2625.03464566929,2640.67905694117,2624.25882226057,2611.32740890688,2620.50827906977,2633.03260314961,2705.01085877862,2630.983442847988
2017-07-25 11:00:00 UTC,2639.69461538462,2573.73956601095,2573.47100597153,2597.8013971979,2571.29417159766,2559.86695238095,2577.13,2570.32703058823,2683.38210526316,2590.1097153958376
2017-07-25 12:00:00 UTC,2671.976,2565.13072684333,2559.93570972159,2592.20284476351,2562.62326700436,2553.60849315069,2559.57948453608,2566.0244024,2672.38277647059,2569.5480275809023
2017-07-25 13:00:00 UTC,2580.35,2544.46241393276,2541.39344027304,2577.7977412829,2548.42457721191,2537.63203007519,2538.20061452514,2551.43406004036,2649.92206642067,2544.731767684815
2017-07-25 14:00:00 UTC,2632.64,2579.75268533772,2583.18334597875,2604.0427756701,2579.46687394248,2582.54692857143,2577.58905511811,2586.51496893668,2670.69860557769,2576.5501569656003
2017-07-25 15:00:00 UTC,2649.5,2582.56724137931,2584.86523880597,2613.40966867816,2582.43335564854,2579.153,2580.47290697674,2580.97714038127,2677.52762711864,2598.3409619565873
2017-07-25 16:00:00 UTC,2567.11,2549.28757904246,2546.59961934971,2591.4619910061,2550.60760570826,2544.38988888889,2543.76513513513,2550.62456567165,2665.18283333333,2564.8360293767746
2017-07-25 17:00:00 UTC,2610.14357142857,2532.774399301,2533.58734090909,2574.61133324251,2535.21408017574,2529.27320388349,2537.2371627907,2536.37624172518,2650.23541254125,2549.9481564813227
2017-07-25 18:00:00 UTC,,2506.73320780555,2519.36582695252,2566.80500607029,2528.19715267549,2513.80963414634,2526.45501079913,2526.45499866667,2635.46392265194,2551.121560303098
2017-07-25 19:00:00 UTC,2555.17,2460.64651061036,2472.72324196597,2518.17096025641,2473.93847128381,2457.74417777778,2473.50539143279,2468.63140735959,2594.50684210526,2525.4859435370026
2017-07-25 20:00:00 UTC,2551.36142857143,2462.85998573466,2470.82968242766,2513.65204973822,2467.40075802999,2460.0957591623,2469.80784753364,2465.87121261444,2601.4853416149,2518.3206984532276
2017-07-25 21:00:00 UTC,2573.0125,2540.87922559701,2544.65304295221,2581.27031435523,2542.02210672212,2536.44297297297,2532.79634782609,2541.93963709676,2660.73152173913,2555.3202980449323
2017-07-25 22:00:00 UTC,2580.0,2541.97831887926,2541.65799723756,2587.19457522523,2539.80577177511,2543.58623376623,2537.52569444444,2543.89724411401,2666.07106382979,2556.0632558422876
2017-07-25 23:00:00 UTC,2579.0,2553.71278507255,2554.80185314686,2590.97969285714,2555.24232678386,2552.64102272727,2551.3452631579,2555.66638123753,2680.52079646018,2568.05560594653
2017-07-26 00:00:00 UTC,2599.99,2591.38218249249,2589.02264508928,2623.8743921659,2591.35731369153,2589.51351145038,2587.86685534591,2594.1798,2696.84025270758,2599.2927581923227
2017-07-26 01:00:00 UTC,,2568.55815931941,2569.63143646409,2613.202404,2573.02457342658,2570.41181818182,2567.55476190476,2574.35123755657,2678.5528125,2581.545320917752
2017-07-26 02:00:00 UTC,,2520.38956709957,2525.01832976446,2577.85561548387,2527.99201798765,2522.98495238095,2517.56106870229,2532.94369936305,2633.05447852761,2563.80137578763
2017-07-26 03:00:00 UTC,2555.33333333333,2493.02267984624,2497.88438695163,2554.54782943144,2499.53350857776,2502.1224,2490.68762962963,2500.52012990196,2608.93731182796,2522.7239645500276
2017-07-26 04:00:00 UTC,,2520.93636363637,2521.7734883721,2568.00946578947,2521.34143646409,2519.18339285714,2517.83631578947,2524.23820542636,2618.21937062937,2542.4624631648603
2017-07-26 05:00:00 UTC,2540.71428571429,2471.58891809023,2476.88530303031,2534.09667528736,2478.65597021662,2473.34734513274,2479.98102941177,2482.34553465346,2577.47160997733,2514.56952318319
2017-07-26 06:00:00 UTC,2540.1,2449.06298638131,2453.66264859229,2513.79693360996,2459.49684141547,2450.08840707965,2461.57424242424,2458.53463786408,2546.57776041666,2498.68049057238
2017-07-26 07:00:00 UTC,2520.5,2473.10118635691,2467.73471885336,2529.40131104816,2474.19190127971,2472.22592,2466.60036697248,2472.98187913486,2559.84926900585,2501.16411799215
2017-07-26 08:00:00 UTC,2539.625,2500.12018072288,2500.66794354839,2549.42948321168,2504.00318181819,2498.6153164557,2495.9535,2503.09710060976,2579.24556701031,2515.0246245252774
2017-07-26 09:00:00 UTC,2567.098,2489.17582733813,2497.61027128157,2546.54787681159,2493.61839175257,2490.18987804878,2489.43440860215,2501.94954977712,2575.14629370629,2517.8684185553675
2017-07-26 10:00:00 UTC,2595.984,2518.21481246027,2514.22945917285,2559.08160314961,2512.50251012145,2514.90973333333,2512.15696202532,2517.87934491315,2598.39587837838,2530.0454751037073
2017-07-26 11:00:00 UTC,2599.995,2525.58945286749,2521.33026998961,2570.323684,2525.28580121703,2524.60041237113,2520.99173913044,2525.2845015674,2592.76637931034,2542.3658832166625
2017-07-26 12:00:00 UTC,2618.06666666667,2542.85104364326,2540.30573453608,2591.6066427027,2539.09678942398,2547.88013333333,2541.68520547945,2548.75296674058,2624.55340277778,2552.480269460795
2017-07-26 13:00:00 UTC,2555.21666666667,2485.85540709812,2486.8129513889,2557.18842247191,2486.76540942929,2488.56094117647,2482.27092857143,2491.84333627204,2566.0103257329,2497.9800492766026
2017-07-26 14:00:00 UTC,2573.66666666667,2491.15935013263,2492.38883817428,2562.56559365079,2481.69465225565,2494.62098901099,2482.79527027027,2495.4200031348,2582.87108108108,2499.5145003477874
2017-07-26 15:00:00 UTC,2598.495,2449.28381915526,2449.94567741936,2534.27788393443,2451.59217614168,2448.3780952381,2454.24436170212,2462.86006424581,2562.03116666667,2481.3788260225874
2017-07-26 16:00:00 UTC,2585.0,2429.25874153723,2430.44205004813,2527.17917879581,2427.89186079548,2430.29309734513,2428.53227272727,2436.62177724358,2535.11703862661,2463.8234865947625
2017-07-26 17:00:00 UTC,2506.02,2459.69439990141,2455.9383542977,2536.08460071942,2456.13563649743,2444.40440366973,2452.6515131579,2461.63831502425,2552.31206185567,2477.007587362555
2017-07-26 18:00:00 UTC,2582.99,2481.18622038867,2485.35258108108,2558.33144464945,2483.25996402876,2479.63611940299,2483.89743119266,2488.01583896797,2578.033,2486.9314895041875
2017-07-26 19:00:00 UTC,2578.995,2472.54706594798,2478.37802941176,2547.97671989247,2476.43660123966,2471.82534482759,2477.91210526316,2480.86287717602,2584.95935483871,2490.175597048895
2017-07-26 20:00:00 UTC,2577.0,2483.5792743737,2488.6982713348,2546.01879821429,2487.90226254002,2483.7364556962,2487.70886363636,2497.19498738436,2575.94480392157,2497.60144090044
2017-07-26 21:00:00 UTC,2576.28285714286,2486.59763109277,2484.75760598504,2551.0828724138,2483.68975825947,2483.8368367347,2482.51435643564,2492.79941134751,2584.60107142857,2506.808855051123
2017-07-26 22:00:00 UTC,,2479.50926573628,2475.38415300546,2538.40817272727,2475.68335992024,2472.15,2473.52912087912,2479.00275207469,2572.20411347518,2493.6074267262975
2017-07-26 23:00:00 UTC,2582.66666666667,2523.09703762646,2520.98764854615,2573.01456311475,2518.08185251799,2517.90427272727,2518.11627906977,2522.92412520325,2622.16734693878,2522.4390040659173
2017-07-27 00:00:00 UTC,2590.0,2536.49557843742,2526.09541333333,2579.92246896552,2529.44404255319,2529.95536842105,2532.53296296296,2532.57216626214,2636.36381818182,2533.506879499382
2017-07-27 01:00:00 UTC,2550.0,2544.34074313334,2545.66301056338,2589.01004186047,2545.97294820716,2545.71452054795,2543.7197826087,2543.48940864714,2646.22303921569,2545.8608305537678
2017-07-27 02:00:00 UTC,2590.0,2529.53125696896,2531.41822894169,2580.96379545455,2534.36565543071,2530.97289855072,2519.98,2531.94167741935,2636.77318584071,2523.331612068693
2017-07-27 03:00:00 UTC,,2547.0666299526,2539.57611814346,2574.914454,2537.65762247838,2536.16965909091,2528.93423076923,2537.36724846249,2633.87742574257,2543.1018147250497
2017-07-27 04:00:00 UTC,,2567.45768486071,2567.07537477148,2598.86983505747,2565.62914223669,2565.65666666667,2564.14636363637,2567.60815730338,2657.2136453202,2565.8922772283277
2017-07-27 05:00:00 UTC,2533.64090909091,2559.96136294113,2559.5452733119,2591.74602987013,2557.45452861952,2558.46016129032,2557.45075471698,2562.50562301587,2649.53116666667,2568.1197081199725
2017-07-27 06:00:00 UTC,,2561.42976556002,2561.99402027027,2594.96440428571,2561.46384223919,2563.59818181818,2558.60282051282,2564.75867486339,2658.1525388601,2566.977281370013
2017-07-27 07:00:00 UTC,2569.396,2543.53537663458,2543.56025518341,2590.117542,2544.59841713221,2541.38170731707,2541.70939393939,2545.20602881845,2646.5705625,2551.67211091416
2017-07-27 08:00:00 UTC,2582.5,2536.5365177866,2541.65763513514,2591.94825111111,2540.95172811059,2537.71535714286,2536.97116666667,2542.90224,2633.15044247788,2548.8670179564374
2017-07-27 09:00:00 UTC,2605.85692307692,2554.84764904919,2556.64844020797,2598.66048394161,2559.40897916666,2552.9782278481,2557.30308823529,2558.05094218416,2652.50372093023,2574.419500070575
2017-07-27 10:00:00 UTC,2607.994,2585.86260110845,2584.90053524804,2614.89904228572,2584.27151832461,2584.88466666667,2583.85593220339,2585.54511556604,2676.10176470588,2585.126045924615
2017-07-27 11:00:00 UTC,2585.35,2579.64728066801,2581.82268882175,2618.61948350515,2577.75605222734,2578.68923076923,2577.506,2587.2717924791,2671.52610951008,2562.5246108072565
2017-07-27 12:00:00 UTC,2620.90727272727,2572.78782431596,2573.50127131783,2618.52174630542,2570.31715151515,2573.51551282051,2571.4623943662,2578.92254513275,2669.16183374083,2583.648596592205
2017-07-27 13:00:00 UTC,2639.99,2571.17877034529,2573.50964769647,2611.54807948718,2567.21293680297,2572.74426470588,2571.27831325301,2573.91301355932,2668.38377171216,2574.9696289734975
2017-07-27 14:00:00 UTC,,2558.34971901309,2563.46911016949,2606.10324293478,2559.90900224215,2562.63913580247,2563.00189542484,2567.28859259259,2677.60480541455,2568.89228666698
2017-07-27 15:00:00 UTC,2639.77333333333,2543.80267693437,2550.86937070938,2605.21454241245,2547.42396632366,2551.37032258064,2545.05519337017,2554.53756097562,2681.18751865671,2562.728818738313
2017-07-27 16:00:00 UTC,2639.5,2542.2854347826,2542.67739255014,2595.45937254098,2544.15074933096,2543.61585365854,2542.24314285714,2551.25259468439,2668.78081799591,2555.852934930665
2017-07-27 17:00:00 UTC,,2564.97094096153,2564.11757322176,2598.83805736041,2564.51900151286,2566.17945205479,2556.48179836512,2565.41390381679,2664.11949152543,2568.2628312185425
2017-07-27 18:00:00 UTC,2642.5,2574.27680436486,2576.16302966102,2612.13497957447,2574.27698924732,2577.67523076923,2568.41814655172,2577.78145932202,2702.22096509242,2571.7439765817126
2017-07-27 19:00:00 UTC,2592.75,2563.26669793621,2563.92346456693,2608.55355925926,2563.98507343124,2569.07864864865,2562.66339869281,2569.46686651054,2702.30474885844,2568.8492928313353
2017-07-27 20:00:00 UTC,,2559.9969142447,2559.51601542416,2608.84707638376,2564.09620758483,2561.80243478261,2556.33303834808,2565.61069010417,2710.98652631579,2562.037482422355
2017-07-27 21:00:00 UTC,2662.94954545455,2632.52605995914,2631.77911320754,2662.55266129542,2633.23932653967,2623.1049375,2633.81317164179,2635.55368315509,2742.93502347418,2610.951021177075
2017-07-27 22:00:00 UTC,2729.99,2650.57997781475,2657.87375949367,2682.83222903226,2651.16991315966,2652.57676470588,2646.26777777778,2655.93547279793,2774.67523415978,2636.31624998437
2017-07-27 23:00:00 UTC,2596.39272727273,2667.53271962125,2666.82252136753,2704.91021881533,2666.65620200334,2673.69808988764,2670.7077,2677.18638023152,2799.90731132075,2648.8226555648753
2017-07-28 00:00:00 UTC,2698.495,2699.43690298507,2697.8390564374,2731.06667894737,2704.2505122289,2695.22119205298,2697.64458333333,2695.9702946502,2826.6661369863,2664.026392258047
2017-07-28 01:00:00 UTC,,2700.96231691079,2697.12898163606,2728.61418497409,2701.40322213181,2703.43752688172,2696.88110465116,2710.49104455958,2805.62864197531,2666.924633315245
2017-07-28 02:00:00 UTC,2745.4725,2687.69067092652,2686.26801136363,2726.90953538462,2684.63536639527,2689.38184210526,2686.34938596491,2702.07438787879,2779.07685333333,2659.9106139290675
2017-07-28 03:00:00 UTC,,2676.09680685359,2672.35561771561,2723.90050144928,2671.37444363106,2677.41961538462,2673.59547619048,2690.39626111111,2768.90083333333,2654.123426896455
2017-07-28 04:00:00 UTC,2747.205,2668.27242955065,2670.11322916666,2719.3985009901,2666.47976953908,2670.47109090909,2667.29985185185,2686.12616357504,2761.82673913044,2656.4120931102852
2017-07-28 05:00:00 UTC,2747.4875,2676.50810126581,2674.82801282051,2717.4538877551,2673.91094629154,2682.78696202532,2673.93,2695.47064960629,2763.79333333333,2660.317507634635
2017-07-28 06:00:00 UTC,2708.74,2689.54919354839,2688.40394,2720.50600064102,2687.45041144901,2692.23544117647,2688.78150943396,2706.74153951528,2770.70093023256,2669.2098556205224
2017-07-28 07:00:00 UTC,2747.5,2702.10014104372,2705.78913522012,2745.950021843,2698.75125662378,2707.70141509434,2701.36415841584,2708.46208313253,2805.61169398907,2682.7840099925547
2017-07-28 08:00:00 UTC,2753.5765,2748.9324381167,2751.52757619739,2775.28338664122,2753.1446184285,2755.27511811023,2740.9349375,2763.29503591682,2826.39969128996,2728.5336575797123
2017-07-28 09:00:00 UTC,2687.18481481482,2753.13042883214,2754.42925722146,2779.93562957746,2755.07601663585,2758.73101123595,2746.11310344827,2767.35752311757,2825.67420604915,2733.3980490846848
2017-07-28 10:00:00 UTC,2767.25,2748.37974160206,2751.51895910781,2769.06764141105,2749.78293239685,2749.71928571429,2743.49013888889,2762.8902890625,2850.43653696498,2724.5026306860027
2017-07-28 11:00:00 UTC,2772.95666666667,2791.84165790379,2790.10246575343,2814.49005435484,2795.10286105409,2798.01523809524,2749.00968253968,2807.0221762048,2912.49049010367,2761.8369761286276
2017-07-28 12:00:00 UTC,2799.755,2790.78593117332,2788.17424199288,2820.02241879699,2790.8673526201,2797.50895522388,2749.93453038673,2820.22206325914,2898.71178082191,2771.4366410752873
2017-07-28 13:00:00 UTC,2771.35666666667,2778.36601441813,2775.44214154412,2797.35194496487,2777.30339305105,2773.50697916667,2747.37122549019,2799.6427606469,2877.12710679612,2758.66549215862
2017-07-28 14:00:00 UTC,2767.7575,2773.92243753188,2772.93663254862,2781.42224516129,2770.86679245284,2773.42446808511,2754.53503006012,2802.30569123507,2857.70159090909,2757.302761232535
2017-07-28 15:00:00 UTC,2785.5025,2735.44731723676,2735.79707086614,2754.19591543408,2737.00138121546,2733.96338582677,2732.10135384615,2764.02828146155,2823.72653225806,2730.1559236858448
2017-07-28 16:00:00 UTC,2761.5,2759.95262237763,2758.03285714286,2772.6310139394,2758.8528239367,2772.33660079051,2756.33951492537,2782.4549255751,2875.11066489362,2742.6631419638625
2017-07-28 17:00:00 UTC,,2757.38645473394,2758.96527295286,2782.03797220339,2760.14282960679,2759.73900900901,2755.13909090909,2788.06589442814,2852.42446666667,2739.0482315995623
